,date,bins,total_size,air_aquality
3089,2003-03-06,within 250,0.1,41
3090,2003-03-07,within 150,1.3,36
3091,2003-03-07,within 250,0.2,36
3092,2003-03-07,within 400,0.1,36
3093,2003-03-08,bigger then 400,0.1,33
3094,2003-03-08,within 150,0.3,33
3095,2003-03-08,within 250,0.6,33
3096,2003-03-09,bigger then 400,0.1,38
3097,2003-03-09,within 150,0.1,38
3098,2003-03-09,within 350,0.2,38
3099,2003-03-10,within 100,0.1,36
3100,2003-03-10,within 150,0.2,36
3101,2003-03-10,within 300,0.2,36
3102,2003-03-11,bigger then 400,0.1,20
3103,2003-03-12,within 250,0.1,18
3104,2003-03-13,within 150,0.1,26
3105,2003-03-13,within 200,0.1,26
3106,2003-03-13,within 250,3.5999999999999996,26
3107,2003-03-14,within 300,21.1,31
3108,2003-03-15,bigger then 400,0.2,39
3109,2003-03-15,within 100,0.1,39
3110,2003-03-15,within 300,30.0,39
3111,2003-03-16,,,36
3112,2003-03-17,within 250,0.5,32
3113,2003-03-18,,,37
3114,2003-03-19,bigger then 400,0.1,34
3115,2003-03-19,within 150,0.1,34
3116,2003-03-19,within 250,0.1,34
3117,2003-03-20,within 200,0.1,33
3118,2003-03-20,within 250,0.1,33
3119,2003-03-21,within 150,0.30000000000000004,37
3120,2003-03-21,within 250,0.1,37
3121,2003-03-22,within 100,0.1,34
3122,2003-03-22,within 350,0.1,34
3123,2003-03-22,within 400,0.2,34
3124,2003-03-23,within 200,0.1,35
3125,2003-03-24,within 350,0.25,34
3126,2003-03-25,within 100,0.1,35
3127,2003-03-25,within 150,0.1,35
3128,2003-03-26,within 350,0.5,31
3129,2003-03-27,bigger then 400,0.1,41
3130,2003-03-27,within 100,0.1,41
3131,2003-03-27,within 350,3.0,41
3132,2003-03-28,within 100,0.1,47
3133,2003-03-28,within 250,0.2,47
3134,2003-03-28,within 350,0.2,47
3135,2003-03-28,within 400,0.01,47
3136,2003-03-29,bigger then 400,0.7,54
3137,2003-03-29,within 350,100.0,54
3138,2003-03-30,within 100,0.1,54
3139,2003-03-30,within 250,0.1,54
3140,2003-03-30,within 300,0.2,54
3141,2003-03-30,within 350,0.6,54
3142,2003-03-31,within 150,0.1,33
3143,2003-03-31,within 200,0.5,33
3144,2003-04-01,,,39
3145,2003-04-02,bigger then 400,20.0,40
3146,2003-04-02,within 250,0.1,40
3147,2003-04-03,,,45
3148,2003-04-04,bigger then 400,2.0,39
3149,2003-04-05,,,38
3150,2003-04-06,bigger then 400,0.1,43
3151,2003-04-06,within 100,0.1,43
3152,2003-04-07,within 150,0.25,39
3153,2003-04-07,within 350,0.5,39
3154,2003-04-08,within 150,1.0,38
3155,2003-04-08,within 250,1.1,38
3156,2003-04-09,bigger then 400,0.1,39
3157,2003-04-09,within 150,0.30000000000000004,39
3158,2003-04-09,within 350,0.1,39
3159,2003-04-09,within 400,0.1,39
3160,2003-04-10,within 100,0.1,38
3161,2003-04-11,within 100,0.1,44
3162,2003-04-12,bigger then 400,0.1,47
3163,2003-04-12,within 100,0.2,47
3164,2003-04-12,within 250,2.0,47
3165,2003-04-13,bigger then 400,0.1,45
3166,2003-04-13,within 150,0.1,45
3167,2003-04-14,bigger then 400,0.1,43
3168,2003-04-15,,,42
3169,2003-04-16,within 300,0.1,31
3170,2003-04-17,bigger then 400,0.1,39
3171,2003-04-18,within 100,0.1,40
3172,2003-04-18,within 250,0.1,40
3173,2003-04-19,bigger then 400,0.30000000000000004,37
3174,2003-04-19,within 250,0.1,37
3175,2003-04-20,,,42
3176,2003-04-21,within 150,0.2,43
3177,2003-04-21,within 250,0.1,43
3178,2003-04-22,bigger then 400,0.1,40
3179,2003-04-22,within 100,9.0,40
3180,2003-04-22,within 350,0.1,40
3181,2003-04-23,,,37
3182,2003-04-24,bigger then 400,5.0,41
3183,2003-04-24,within 350,0.1,41
3184,2003-04-25,bigger then 400,0.1,41
3185,2003-04-26,bigger then 400,0.1,34
3186,2003-04-26,within 200,739.8,34
3187,2003-04-26,within 250,0.1,34
3188,2003-04-27,within 200,0.1,38
3189,2003-04-28,,,38
3190,2003-04-29,bigger then 400,0.1,36
3191,2003-04-29,within 400,1.0,36
3192,2003-04-30,,,39
3193,2003-05-01,within 400,1.0,37
3194,2003-05-02,bigger then 400,0.1,33
3195,2003-05-03,,,39
3196,2003-05-04,,,40
3197,2003-05-05,bigger then 400,0.1,39
3198,2003-05-05,within 250,0.5,39
3199,2003-05-05,within 400,0.1,39
3200,2003-05-06,within 150,0.1,33
3201,2003-05-07,bigger then 400,0.1,38
3202,2003-05-07,within 300,0.1,38
3203,2003-05-08,within 200,0.2,39
3204,2003-05-08,within 350,0.3,39
3205,2003-05-09,bigger then 400,1.0,39
3206,2003-05-09,within 100,4.0,39
3207,2003-05-09,within 150,0.3,39
3208,2003-05-09,within 250,0.1,39
3209,2003-05-10,bigger then 400,0.1,34
3210,2003-05-10,within 250,0.5,34
3211,2003-05-11,bigger then 400,0.1,37
3212,2003-05-11,within 150,0.1,37
3213,2003-05-11,within 350,0.1,37
3214,2003-05-11,within 400,0.1,37
3215,2003-05-12,,,39
3216,2003-05-13,bigger then 400,0.2,35
3217,2003-05-13,within 200,0.1,35
3218,2003-05-13,within 400,0.35,35
3219,2003-05-14,bigger then 400,0.1,36
3220,2003-05-14,within 200,50.0,36
3221,2003-05-14,within 250,0.5,36
3222,2003-05-14,within 300,0.1,36
3223,2003-05-15,bigger then 400,0.1,43
3224,2003-05-15,within 250,0.2,43
3225,2003-05-15,within 400,0.1,43
3226,2003-05-16,within 150,0.1,39
3227,2003-05-16,within 200,0.1,39
3228,2003-05-16,within 250,0.2,39
3229,2003-05-17,bigger then 400,0.1,38
3230,2003-05-17,within 100,0.5,38
3231,2003-05-17,within 150,8.1,38
3232,2003-05-17,within 200,0.1,38
3233,2003-05-17,within 250,1.0,38
3234,2003-05-17,within 300,5.0,38
3235,2003-05-17,within 400,0.35,38
3236,2003-05-18,bigger then 400,1.5,43
3237,2003-05-18,within 150,0.5,43
3238,2003-05-18,within 200,0.30000000000000004,43
3239,2003-05-18,within 250,0.5,43
3240,2003-05-18,within 350,0.1,43
3241,2003-05-19,bigger then 400,0.30000000000000004,44
3242,2003-05-19,within 150,628.2,44
3243,2003-05-19,within 250,0.2,44
3244,2003-05-20,bigger then 400,3.2,48
3245,2003-05-20,within 150,0.30000000000000004,48
3246,2003-05-20,within 200,0.3,48
3247,2003-05-20,within 250,0.4,48
3248,2003-05-20,within 400,0.4,48
3249,2003-05-21,within 150,0.4,57
3250,2003-05-21,within 250,0.1,57
3251,2003-05-21,within 350,0.1,57
3252,2003-05-21,within 400,2.0,57
3253,2003-05-22,bigger then 400,0.1,37
3254,2003-05-22,within 100,0.1,37
3255,2003-05-22,within 200,15.0,37
3256,2003-05-22,within 300,0.25,37
3257,2003-05-23,bigger then 400,10.0,28
3258,2003-05-23,within 150,5.1,28
3259,2003-05-23,within 250,2.1,28
3260,2003-05-23,within 300,0.2,28
3261,2003-05-23,within 400,0.5,28
3262,2003-05-24,bigger then 400,0.5,21
3263,2003-05-24,within 150,1.1,21
3264,2003-05-24,within 250,2.0,21
3265,2003-05-24,within 300,0.7,21
3266,2003-05-24,within 400,0.5,21
3267,2003-05-25,bigger then 400,0.5,29
3268,2003-05-25,within 200,0.2,29
3269,2003-05-25,within 300,2.1,29
3270,2003-05-25,within 350,0.1,29
3271,2003-05-25,within 400,0.6000000000000001,29
3272,2003-05-26,bigger then 400,18.2,31
3273,2003-05-26,within 100,0.1,31
3274,2003-05-26,within 150,0.2,31
3275,2003-05-26,within 200,0.1,31
3276,2003-05-26,within 250,1.4,31
3277,2003-05-26,within 400,0.1,31
3278,2003-05-27,within 100,1.2000000000000002,39
3279,2003-05-27,within 150,2.3000000000000003,39
3280,2003-05-27,within 200,0.5,39
3281,2003-05-27,within 250,0.1,39
3282,2003-05-27,within 300,0.3,39
3283,2003-05-27,within 400,0.6,39
3284,2003-05-28,bigger then 400,0.2,36
3285,2003-05-28,within 100,0.3,36
3286,2003-05-28,within 150,50.1,36
3287,2003-05-28,within 250,1.5,36
3288,2003-05-28,within 350,0.1,36
3289,2003-05-28,within 400,45.3,36
3290,2003-05-29,bigger then 400,0.1,11
3291,2003-05-29,within 100,0.1,11
3292,2003-05-29,within 150,1.0,11
3293,2003-05-29,within 200,0.7,11
3294,2003-05-29,within 250,25.1,11
3295,2003-05-29,within 300,20.3,11
3296,2003-05-29,within 350,0.1,11
3297,2003-05-29,within 400,0.1,11
3298,2003-05-30,bigger then 400,0.1,26
3299,2003-05-30,within 150,0.1,26
3300,2003-05-30,within 250,0.2,26
3301,2003-05-30,within 300,0.4,26
3302,2003-05-30,within 350,0.2,26
3303,2003-05-31,bigger then 400,0.1,34
3304,2003-05-31,within 100,10.0,34
3305,2003-05-31,within 200,0.8,34
3306,2003-05-31,within 250,0.1,34
3307,2003-05-31,within 350,0.2,34
3308,2003-05-31,within 400,0.4,34
3309,2003-06-01,bigger then 400,1.0,31
3310,2003-06-01,within 150,3.4,31
3311,2003-06-01,within 200,0.1,31
3312,2003-06-01,within 250,0.5,31
3313,2003-06-01,within 300,3.0,31
3314,2003-06-02,bigger then 400,0.1,68
3315,2003-06-02,within 150,1.1,68
3316,2003-06-02,within 200,22.1,68
3317,2003-06-02,within 250,0.2,68
3318,2003-06-02,within 300,0.5,68
3319,2003-06-02,within 350,2.8000000000000003,68
3320,2003-06-03,bigger then 400,5.1,40
3321,2003-06-03,within 150,0.1,40
3322,2003-06-03,within 200,0.5,40
3323,2003-06-03,within 250,1.2,40
3324,2003-06-03,within 300,0.2,40
3325,2003-06-03,within 350,0.1,40
3326,2003-06-04,within 100,0.1,42
3327,2003-06-04,within 150,0.30000000000000004,42
3328,2003-06-04,within 200,10.0,42
3329,2003-06-04,within 250,37.0,42
3330,2003-06-04,within 300,0.2,42
3331,2003-06-05,bigger then 400,2.0,38
3332,2003-06-05,within 150,7.299999999999999,38
3333,2003-06-05,within 200,0.1,38
3334,2003-06-05,within 250,4.140000000000001,38
3335,2003-06-05,within 350,0.1,38
3336,2003-06-06,bigger then 400,0.30000000000000004,37
3337,2003-06-06,within 100,300.1,37
3338,2003-06-06,within 150,0.6,37
3339,2003-06-06,within 250,565.0,37
3340,2003-06-06,within 300,0.1,37
3341,2003-06-06,within 400,0.4,37
3342,2003-06-07,bigger then 400,5.299999999999999,33
3343,2003-06-07,within 100,0.1,33
3344,2003-06-07,within 150,0.4,33
3345,2003-06-07,within 200,0.1,33
3346,2003-06-07,within 250,1.1,33
3347,2003-06-07,within 300,11.75,33
3348,2003-06-07,within 350,0.1,33
3349,2003-06-07,within 400,0.11,33
3350,2003-06-08,bigger then 400,2.4,36
3351,2003-06-08,within 100,0.1,36
3352,2003-06-08,within 150,0.1,36
3353,2003-06-08,within 200,0.7,36
3354,2003-06-08,within 250,12.7,36
3355,2003-06-08,within 300,0.1,36
3356,2003-06-08,within 350,0.1,36
3357,2003-06-08,within 400,0.55,36
3358,2003-06-09,within 100,0.1,31
3359,2003-06-09,within 150,0.30000000000000004,31
3360,2003-06-09,within 250,0.4,31
3361,2003-06-09,within 300,0.30000000000000004,31
3362,2003-06-10,bigger then 400,0.2,33
3363,2003-06-10,within 150,0.2,33
3364,2003-06-10,within 200,0.6,33
3365,2003-06-10,within 250,10.3,33
3366,2003-06-10,within 300,0.30000000000000004,33
3367,2003-06-10,within 400,0.1,33
3368,2003-06-11,within 150,3.9000000000000004,34
3369,2003-06-11,within 200,1.4000000000000001,34
3370,2003-06-11,within 250,2.1,34
3371,2003-06-11,within 350,0.1,34
3372,2003-06-12,bigger then 400,0.1,31
3373,2003-06-12,within 150,2.2,31
3374,2003-06-12,within 200,115.0,31
3375,2003-06-12,within 250,111.1,31
3376,2003-06-12,within 300,0.35,31
3377,2003-06-13,bigger then 400,0.1,26
3378,2003-06-13,within 150,0.8,26
3379,2003-06-13,within 200,2.2,26
3380,2003-06-13,within 250,7.2,26
3381,2003-06-13,within 300,0.51,26
3382,2003-06-13,within 350,0.1,26
3383,2003-06-14,bigger then 400,0.3,31
3384,2003-06-14,within 100,0.1,31
3385,2003-06-14,within 150,0.2,31
3386,2003-06-14,within 200,0.30000000000000004,31
3387,2003-06-14,within 250,4.799999999999999,31
3388,2003-06-14,within 350,1.0,31
3389,2003-06-14,within 400,0.2,31
3390,2003-06-15,bigger then 400,50.0,31
3391,2003-06-15,within 100,0.6,31
3392,2003-06-15,within 150,10.2,31
3393,2003-06-15,within 200,0.1,31
3394,2003-06-15,within 250,0.9999999999999999,31
3395,2003-06-15,within 400,160.0,31
3396,2003-06-16,bigger then 400,2.5,33
3397,2003-06-16,within 150,0.4,33
3398,2003-06-16,within 200,0.2,33
3399,2003-06-16,within 250,0.1,33
3400,2003-06-16,within 300,1223.1999999999998,33
3401,2003-06-16,within 350,0.1,33
3402,2003-06-16,within 400,0.2,33
3403,2003-06-17,within 100,3.1,27
3404,2003-06-17,within 150,2.3,27
3405,2003-06-17,within 200,0.4,27
3406,2003-06-17,within 250,2.4,27
3407,2003-06-17,within 300,2.1,27
3408,2003-06-17,within 350,0.1,27
3409,2003-06-17,within 400,100.0,27
3410,2003-06-18,bigger then 400,0.5,25
3411,2003-06-18,within 100,3.0,25
3412,2003-06-18,within 150,0.7000000000000001,25
3413,2003-06-18,within 200,0.1,25
3414,2003-06-18,within 250,0.6,25
3415,2003-06-18,within 300,0.6,25
3416,2003-06-18,within 350,0.25,25
3417,2003-06-18,within 400,0.2,25
3418,2003-06-19,within 100,0.1,25
3419,2003-06-19,within 150,0.1,25
3420,2003-06-19,within 200,1.0,25
3421,2003-06-19,within 250,0.6,25
3422,2003-06-19,within 300,0.1,25
3423,2003-06-19,within 400,0.2,25
3424,2003-06-20,within 100,0.2,28
3425,2003-06-20,within 150,0.1,28
3426,2003-06-20,within 200,0.1,28
3427,2003-06-20,within 250,28.2,28
3428,2003-06-20,within 400,0.5,28
3429,2003-06-21,bigger then 400,0.1,28
3430,2003-06-21,within 100,0.2,28
3431,2003-06-21,within 150,1.4000000000000001,28
3432,2003-06-21,within 200,120.79999999999998,28
3433,2003-06-21,within 250,0.5,28
3434,2003-06-21,within 300,4.0,28
3435,2003-06-21,within 400,0.1,28
3436,2003-06-22,bigger then 400,0.1,31
3437,2003-06-22,within 100,1.5,31
3438,2003-06-22,within 150,0.6499999999999999,31
3439,2003-06-22,within 200,1.9,31
3440,2003-06-22,within 250,0.7,31
3441,2003-06-22,within 300,0.1,31
3442,2003-06-22,within 400,0.1,31
3443,2003-06-22,within 50,1.7999999999999998,31
3444,2003-06-23,bigger then 400,5.2,27
3445,2003-06-23,within 150,610.3,27
3446,2003-06-23,within 200,20.4,27
3447,2003-06-23,within 250,0.9999999999999999,27
3448,2003-06-23,within 300,0.1,27
3449,2003-06-24,bigger then 400,1.4000000000000001,36
3450,2003-06-24,within 100,0.1,36
3451,2003-06-24,within 150,3.2,36
3452,2003-06-24,within 200,1.3,36
3453,2003-06-24,within 250,0.2,36
3454,2003-06-24,within 300,0.1,36
3455,2003-06-24,within 350,0.1,36
3456,2003-06-25,bigger then 400,0.1,52
3457,2003-06-25,within 100,25.1,52
3458,2003-06-25,within 150,73.0,52
3459,2003-06-25,within 200,0.2,52
3460,2003-06-25,within 250,1.0,52
3461,2003-06-25,within 300,0.30000000000000004,52
3462,2003-06-25,within 350,1.0,52
3463,2003-06-25,within 50,2.0,52
3464,2003-06-26,bigger then 400,0.7,58
3465,2003-06-26,within 100,0.2,58
3466,2003-06-26,within 150,3.5000000000000004,58
3467,2003-06-26,within 200,1.8499999999999999,58
3468,2003-06-26,within 250,5.3,58
3469,2003-06-26,within 350,20.0,58
3470,2003-06-26,within 400,0.1,58
3471,2003-06-27,bigger then 400,7.1,66
3472,2003-06-27,within 150,2.0,66
3473,2003-06-27,within 200,31.900000000000002,66
3474,2003-06-27,within 250,3.0500000000000003,66
3475,2003-06-27,within 300,2.0,66
3476,2003-06-27,within 400,0.21000000000000002,66
3477,2003-06-28,bigger then 400,0.7999999999999999,31
3478,2003-06-28,within 100,5.0,31
3479,2003-06-28,within 150,0.7,31
3480,2003-06-28,within 200,0.2,31
3481,2003-06-28,within 250,2.5000000000000004,31
3482,2003-06-28,within 300,46.1,31
3483,2003-06-28,within 350,1.0,31
3484,2003-06-28,within 400,0.5,31
3485,2003-06-28,within 50,0.1,31
3486,2003-06-29,bigger then 400,0.1,31
3487,2003-06-29,within 150,7.8999999999999995,31
3488,2003-06-29,within 200,1.5,31
3489,2003-06-29,within 250,573.1,31
3490,2003-06-29,within 300,536.4,31
3491,2003-06-30,bigger then 400,67.2,31
3492,2003-06-30,within 150,1.5,31
3493,2003-06-30,within 200,0.1,31
3494,2003-06-30,within 250,0.4,31
3495,2003-06-30,within 300,26.2,31
3496,2003-07-01,bigger then 400,35.300000000000004,23
3497,2003-07-01,within 100,264.1,23
3498,2003-07-01,within 150,1.2,23
3499,2003-07-01,within 200,0.1,23
3500,2003-07-01,within 250,30.3,23
3501,2003-07-01,within 300,390.2,23
3502,2003-07-01,within 400,5.1,23
3503,2003-07-02,bigger then 400,2.1,38
3504,2003-07-02,within 150,140.79999999999998,38
3505,2003-07-02,within 200,5.2,38
3506,2003-07-02,within 250,0.4,38
3507,2003-07-02,within 300,1156.1,38
3508,2003-07-02,within 350,0.5,38
3509,2003-07-03,bigger then 400,2.1,22
3510,2003-07-03,within 100,1.0,22
3511,2003-07-03,within 150,684.4000000000001,22
3512,2003-07-03,within 200,14.299999999999999,22
3513,2003-07-03,within 250,389.30000000000007,22
3514,2003-07-03,within 300,3.1,22
3515,2003-07-03,within 350,0.2,22
3516,2003-07-03,within 400,100.0,22
3517,2003-07-04,bigger then 400,6.8,26
3518,2003-07-04,within 100,5.199999999999999,26
3519,2003-07-04,within 150,5.0,26
3520,2003-07-04,within 200,7.6,26
3521,2003-07-04,within 250,1552.5,26
3522,2003-07-04,within 300,3.75,26
3523,2003-07-04,within 350,0.4,26
3524,2003-07-04,within 400,9.1,26
3525,2003-07-05,bigger then 400,0.6,22
3526,2003-07-05,within 100,0.7999999999999999,22
3527,2003-07-05,within 150,21.100000000000005,22
3528,2003-07-05,within 200,4.3,22
3529,2003-07-05,within 250,54.300000000000004,22
3530,2003-07-05,within 300,1.0,22
3531,2003-07-05,within 350,175.1,22
3532,2003-07-05,within 400,30.6,22
3533,2003-07-06,bigger then 400,1621.4,22
3534,2003-07-06,within 100,5.1,22
3535,2003-07-06,within 150,3.8000000000000003,22
3536,2003-07-06,within 200,2.15,22
3537,2003-07-06,within 250,213.79999999999998,22
3538,2003-07-06,within 300,61.2,22
3539,2003-07-06,within 350,5.0,22
3540,2003-07-06,within 400,26.4,22
3541,2003-07-07,bigger then 400,1.6,20
3542,2003-07-07,within 100,0.1,20
3543,2003-07-07,within 150,0.3,20
3544,2003-07-07,within 200,0.30000000000000004,20
3545,2003-07-07,within 250,1.6,20
3546,2003-07-07,within 300,0.7,20
3547,2003-07-07,within 350,161.1,20
3548,2003-07-08,bigger then 400,0.30000000000000004,30
3549,2003-07-08,within 150,0.8999999999999999,30
3550,2003-07-08,within 200,7.0,30
3551,2003-07-08,within 250,5.199999999999999,30
3552,2003-07-08,within 300,212.0,30
3553,2003-07-08,within 350,2.0,30
3554,2003-07-08,within 400,0.1,30
3555,2003-07-09,bigger then 400,8.1,19
3556,2003-07-09,within 100,1.1,19
3557,2003-07-09,within 150,3.5,19
3558,2003-07-09,within 200,1.1,19
3559,2003-07-09,within 250,2.1,19
3560,2003-07-09,within 350,8.1,19
3561,2003-07-09,within 50,0.1,19
3562,2003-07-10,bigger then 400,0.2,16
3563,2003-07-10,within 150,13.399999999999999,16
3564,2003-07-10,within 200,0.1,16
3565,2003-07-10,within 250,31.5,16
3566,2003-07-10,within 300,38.1,16
3567,2003-07-11,bigger then 400,1.0,15
3568,2003-07-11,within 100,0.2,15
3569,2003-07-11,within 150,2.9000000000000004,15
3570,2003-07-11,within 200,0.4,15
3571,2003-07-11,within 250,459.9,15
3572,2003-07-11,within 300,33.2,15
3573,2003-07-11,within 400,4.6,15
3574,2003-07-12,bigger then 400,4.199999999999999,13
3575,2003-07-12,within 100,3.1,13
3576,2003-07-12,within 150,1.2000000000000002,13
3577,2003-07-12,within 200,1.0,13
3578,2003-07-12,within 300,1.1,13
3579,2003-07-12,within 400,0.1,13
3580,2003-07-13,bigger then 400,15.799999999999999,17
3581,2003-07-13,within 100,20.0,17
3582,2003-07-13,within 150,0.5,17
3583,2003-07-13,within 200,60.5,17
3584,2003-07-13,within 250,0.30000000000000004,17
3585,2003-07-13,within 300,0.1,17
3586,2003-07-13,within 350,0.1,17
3587,2003-07-13,within 400,0.25,17
3588,2003-07-14,bigger then 400,2.1,43
3589,2003-07-14,within 100,0.1,43
3590,2003-07-14,within 150,5.6,43
3591,2003-07-14,within 200,4.9,43
3592,2003-07-14,within 250,1.2,43
3593,2003-07-14,within 300,0.5,43
3594,2003-07-14,within 350,0.2,43
3595,2003-07-14,within 400,0.1,43
3596,2003-07-15,bigger then 400,0.1,17
3597,2003-07-15,within 100,0.30000000000000004,17
3598,2003-07-15,within 150,0.2,17
3599,2003-07-15,within 200,0.1,17
3600,2003-07-15,within 350,0.5,17
3601,2003-07-15,within 400,0.01,17
3602,2003-07-16,bigger then 400,2.45,21
3603,2003-07-16,within 100,1.6,21
3604,2003-07-16,within 150,125.5,21
3605,2003-07-16,within 200,1.1,21
3606,2003-07-16,within 250,0.7,21
3607,2003-07-16,within 350,0.2,21
3608,2003-07-16,within 400,0.11,21
3609,2003-07-17,bigger then 400,2185.2,43
3610,2003-07-17,within 100,3.3,43
3611,2003-07-17,within 150,0.7,43
3612,2003-07-17,within 200,0.8,43
3613,2003-07-17,within 250,9.2,43
3614,2003-07-17,within 300,835.2,43
3615,2003-07-17,within 400,0.21000000000000002,43
3616,2003-07-18,bigger then 400,0.4,51
3617,2003-07-18,within 150,1.0,51
3618,2003-07-18,within 200,0.5,51
3619,2003-07-18,within 250,14.1,51
3620,2003-07-18,within 300,1.7,51
3621,2003-07-19,bigger then 400,0.1,25
3622,2003-07-19,within 100,272.1,25
3623,2003-07-19,within 150,5.3999999999999995,25
3624,2003-07-19,within 200,1.1,25
3625,2003-07-19,within 250,200.79999999999998,25
3626,2003-07-19,within 300,0.5,25
3627,2003-07-19,within 350,0.2,25
3628,2003-07-19,within 400,0.1,25
3629,2003-07-20,bigger then 400,11.1,44
3630,2003-07-20,within 150,3.4000000000000004,44
3631,2003-07-20,within 200,48.7,44
3632,2003-07-20,within 250,28.700000000000006,44
3633,2003-07-20,within 300,0.30000000000000004,44
3634,2003-07-20,within 400,0.1,44
3635,2003-07-21,bigger then 400,0.1,17
3636,2003-07-21,within 150,23.6,17
3637,2003-07-21,within 200,5638.900000000001,17
3638,2003-07-21,within 250,4.15,17
3639,2003-07-21,within 300,45.60000000000001,17
3640,2003-07-21,within 350,0.1,17
3641,2003-07-21,within 400,25.0,17
3642,2003-07-22,bigger then 400,0.1,17
3643,2003-07-22,within 100,422.2,17
3644,2003-07-22,within 150,8.299999999999999,17
3645,2003-07-22,within 200,3.3000000000000007,17
3646,2003-07-22,within 250,0.6,17
3647,2003-07-22,within 300,340.2,17
3648,2003-07-22,within 350,1.0,17
3649,2003-07-23,bigger then 400,1.3,20
3650,2003-07-23,within 100,0.1,20
3651,2003-07-23,within 150,250.6,20
